time,Bz,Dens,Speed,Temp,Pdyn,Kp,Scalar_B,BZ_omni,flux,N_thermal,N_scint,N_rad,N_total_raw,N_total,storm_flag,SNR_lin,SNR_dB,SNR_dB_ml,data_loss_pct,storm_risk
2026-03-27 17:21:00,-1.94,0.87,390.82,39217.0,0.22191634176996,,5.0,,0.0,5.414489300883999e-12,1.3288403698799998e-13,0.0,5.547373337871999e-12,5.547373337871999e-12,False,0.18026549487358012,-7.4408739485334685,-7.4423742878064285,43.759422116362344,LOW
2026-03-27 17:22:00,-2.19,0.5,389.02,39246.0,0.126366027934,,5.0,,0.0,5.418493181591999e-12,7.56682802e-14,0.0,5.4941614617919985e-12,5.4941614617919985e-12,False,0.18201139645317882,-7.3990141826891245,-7.399584277588119,43.28611689504003,LOW
2026-03-27 17:23:00,-2.34,0.43,386.98,38300.0,0.10753800299924002,,5.0,,0.0,5.2878838316e-12,6.439401377200001e-14,0.0,5.352277845372e-12,5.352277845372e-12,False,0.18683633938486183,-7.285386502716923,-7.28618137937447,42.037884821508,LOW
2026-03-27 17:24:00,-2.46,0.3,397.62,58335.0,0.07920893386440002,,5.0,,0.0,8.054013141419999e-12,4.7430499320000004e-14,0.0,8.101443640739999e-12,8.101443640739999e-12,False,0.12343479067993102,-9.085624150938012,-9.08010386678252,61.91747041430463,MODERATE
2026-03-27 17:25:00,-2.65,0.27,411.32,67563.0,0.07628512980816,,5.0,,0.0,9.328075595676e-12,4.5679718448000003e-14,0.0,9.373755314124e-12,9.373755314124e-12,False,0.10668083030642372,-9.719136128162932,-9.717947256760423,68.41859757467783,MODERATE
2026-03-27 17:26:00,-1.3,0.35,407.87,56490.0,0.09723621411805,,5.0,,0.0,7.79928348948e-12,5.8225277915e-14,0.0,7.857508767395e-12,7.857508767395e-12,False,0.12726680040746935,-8.952848742749367,-8.947211038515041,60.49766457378102,MODERATE
2026-03-27 17:27:00,-0.91,0.84,399.09,50391.0,0.22342792325867997,,5.0,,0.0,6.957225957132e-12,1.33789175604e-13,0.0,7.091015132735999e-12,7.091015132735999e-12,False,0.14102353207278515,-8.507084121911678,-8.513013878461878,55.745909937059025,MODERATE
2026-03-27 17:28:00,-2.78,0.97,400.18,48257.0,0.25941731808476004,,5.0,,0.0,6.662595562964e-12,1.5533971142799999e-13,0.0,6.817935274392e-12,6.817935274392e-12,False,0.1466719702893009,-8.336528739671138,-8.345054445899759,53.87408191106148,LOW
2026-03-27 17:29:00,-2.35,0.43,397.23,55207.0,0.11331020030949002,,5.0,,0.0,7.622146284363999e-12,6.785041934700001e-14,0.0,7.689996703710998e-12,7.689996703710998e-12,False,0.1300390674442585,-8.859261536427274,-8.858408894071472,59.538782936677535,MODERATE
2026-03-27 17:30:00,-2.25,0.34,397.31,81246.0,0.08963020305758002,,5.0,,0.0,1.1217216965592e-11,5.367078027400001e-14,0.0,1.1270887745865999e-11,1.1270887745865999e-11,False,0.08872415576730287,-10.519581243821296,-10.535961519337043,75.78967149748935,MODERATE
2026-03-27 17:31:00,-2.15,0.31,397.33,77142.0,0.08172988343153,,5.0,,0.0,1.0650598812983999e-11,4.8940049959e-14,0.0,1.0699538862942998e-11,1.0699538862942998e-11,False,0.093461971848471,-10.293650605268102,-10.302825725873085,73.81299638944316,MODERATE
2026-03-27 17:32:00,-2.21,0.53,396.13,60420.0,0.13888898645419004,,5.0,,0.0,8.341878357839999e-12,8.3167057757e-14,0.0,8.425045415596999e-12,8.425045415596999e-12,False,0.11869372219035569,-9.255722506341783,-9.262237643623687,63.83031597988287,MODERATE
2026-03-27 17:33:00,-1.64,0.38,396.92,72927.0,0.09997836566944002,,5.0,,0.0,1.0068655461804e-11,5.986728483200002e-14,0.0,1.0128522746636e-11,1.0128522746636e-11,False,0.09873108102878392,-10.05546107772094,-10.064154422324693,71.68458732576472,MODERATE
2026-03-27 17:34:00,-1.24,0.41,392.71,75923.0,0.10559521736526999,,5.0,,0.0,1.0482297758395999e-11,6.323066908099998e-14,0.0,1.0545528427476999e-11,1.0545528427476999e-11,False,0.09482692184437537,-10.230683467485633,-10.243917424121506,73.29737342474726,MODERATE
2026-03-27 17:35:00,-1.11,0.58,392.85,65108.0,0.14948512525350002,,5.0,,0.0,8.989126384016e-12,8.951205105000002e-14,0.0,9.078638435066e-12,9.078638435066e-12,False,0.11014867561390335,-9.580207202747342,-9.591937314772458,67.18075610669773,MODERATE
2026-03-27 17:36:00,-1.45,0.65,395.11,61181.0,0.16945948058455002,,5.0,,4.1386630300621615e-08,8.446945710211999e-12,1.0147274286500001e-13,0.0,8.548418453076999e-12,8.548418453076999e-12,False,0.11698070297904643,-9.318857731333786,-9.324663513177937,64.47632166472913,MODERATE
2026-03-27 17:37:00,-2.78,0.5,396.39,55584.0,0.13119940180349998,,5.0,,8.277326060124323e-08,7.674196733568e-12,7.856251605e-14,0.0,7.752759249618e-12,7.752759249618e-12,False,0.12898633477484456,-8.894562978111395,-8.890136300598906,59.88225194685884,MODERATE
2026-03-27 17:38:00,-2.75,0.31,396.93,47204.0,0.08156540807073001,,5.0,,1.2415989090186485e-07,6.517213273808e-12,4.884156171900001e-14,0.0,6.566054835527e-12,6.566054835527e-12,False,0.1522984539497436,-8.173045053606295,-8.158753276225637,51.78521518094697,LOW
2026-03-27 17:39:00,-2.76,0.27,397.13,50939.0,0.07111244761821,,5.0,,1.6554652120248646e-07,7.032885496028e-12,4.2582303963e-14,0.0,7.0754677999909994e-12,7.0754677999909994e-12,False,0.14133341119880047,-8.49755158859005,-8.479656101141545,55.37527817874728,MODERATE
2026-03-27 17:40:00,-2.88,0.24,399.45,59748.0,0.063951769242,,5.0,,2.069331515031081e-07,8.249098777296e-12,3.8294472599999996e-14,0.0,8.287393249895999e-12,8.287393249895999e-12,False,0.12066520434668034,-9.184179472915991,-9.164910061224493,62.8131566630278,MODERATE
2026-03-27 17:41:00,-3.69,0.13,402.48,65949.0,0.035168061651840006,,5.0,,1.6554652120248648e-07,9.105238924548e-12,2.1058719552000005e-14,0.0,9.126297644099999e-12,9.126297644099999e-12,False,0.10957345892027569,-9.602946287016275,-9.581031867089193,67.07246446860921,MODERATE
2026-03-27 17:42:00,-3.45,0.158,401.242,66284.2,0.042480178316937046,,5.0,,1.2415989090186488e-07,9.151518262938398e-12,2.5437232525112005e-14,0.0,9.17695549546351e-12,9.17695549546351e-12,False,0.10896860080604455,-9.626986255562008,-9.608715918843592,67.3470118785726,MODERATE
2026-03-27 17:43:00,-3.4133333333333336,0.186,400.004,66619.4,0.04970019398896993,,5.0,,8.277326060124324e-08,9.197797601328797e-12,2.9760595202976004e-14,0.0,9.227558196531773e-12,9.227558196531773e-12,False,0.10837103150168756,-9.650867928926651,-9.636374209764275,67.62012141759314,MODERATE
2026-03-27 17:45:00,-3.34,0.24200000000000002,397.528,67289.8,0.06386564234824578,,5.0,,0.0,9.2903562781096e-12,3.8242899609728004e-14,0.0,9.328599177719329e-12,9.328599177719329e-12,False,0.10719723089704897,-9.698164331289213,-9.69522694472862,68.197264047849,MODERATE
2026-03-27 17:46:00,-3.22,0.27,396.29,67625.0,0.07081193503269002,,5.0,,0.0,9.3366356165e-12,4.2402356307000014e-14,0.0,9.379037972807e-12,9.379037972807e-12,False,0.10662074328937977,-9.721582941863044,-9.720561576003877,68.44401213310225,MODERATE
2026-03-27 17:47:00,-3.53,0.16,402.85,57620.0,0.04336338633200001,,5.0,,0.0,7.95529677224e-12,2.5966099600000007e-14,0.0,7.98126287184e-12,7.98126287184e-12,False,0.12529345494035332,-9.020716150196534,-9.008491198932404,61.15473353201876,MODERATE
2026-03-27 17:48:00,-3.76,0.17,401.71,53576.0,0.04581320535199,,5.0,,0.0,7.396962510751998e-12,2.7433057096999998e-14,0.0,7.424395567848998e-12,7.424395567848998e-12,False,0.1346910992095375,-8.706611028063659,-8.695191465442313,57.75773840944392,MODERATE
2026-03-27 17:49:00,-3.37,0.2,402.16,60452.0,0.05401871031040001,,5.0,,0.0,8.346296433103999e-12,3.234653312000001e-14,0.0,8.378642966223999e-12,8.378642966223999e-12,False,0.11935106962203806,-9.231736845008188,-9.222705449478962,63.41860401267377,MODERATE
2026-03-27 17:50:00,-2.87,0.29,393.18,63349.0,0.07486818515532,,5.0,,0.0,8.746270309347998e-12,4.4831248596e-14,0.0,8.791101557943997e-12,8.791101557943997e-12,False,0.11375138751483985,-9.44043297208315,-9.437104688233285,65.62657783863064,MODERATE
2026-03-27 17:51:00,-3.27,0.23,391.28,87986.0,0.05880572474944001,,5.0,,0.0,1.2147774068071999e-11,3.5213008832e-14,0.0,1.2182987076903998e-11,1.2182987076903998e-11,False,0.0820816761675598,-10.857537835323408,-10.87439519223603,78.47352673464377,MODERATE
2026-03-27 17:52:00,-2.99,0.17,394.38,83679.0,0.044156552411160004,,5.0,,0.0,1.1553128750507999e-11,2.6441049348000002e-14,0.0,1.1579569799855999e-11,1.1579569799855999e-11,False,0.08635899409772856,-10.636924249338009,-10.642548513764597,76.6588440942156,MODERATE
2026-03-27 17:53:00,-2.68,0.21,398.18,68603.0,0.055602542458679995,,5.0,,0.0,9.471663041755999e-12,3.3294935604e-14,0.0,9.504957977359999e-12,9.504957977359999e-12,False,0.10520825051324949,-9.779502011340227,-9.774178725776709,68.96279321234019,MODERATE
2026-03-27 17:54:00,1.26,0.86,398.13,61352.0,0.22764846704778002,,5.0,,0.0,8.470554799904e-12,1.36316447334e-13,0.0,8.606871247238e-12,8.606871247238e-12,False,0.11618623902627873,-9.348453062731663,-9.378900593114276,65.03334549182703,MODERATE
2026-03-27 17:55:00,0.76,1.76,391.72,43501.0,0.4510042460492801,,5.0,,0.0,6.005959126852e-12,2.70062422784e-13,0.0,6.276021549636e-12,6.276021549636e-12,False,0.15933661031772564,-7.976844261309498,-7.995917261886325,49.9540692091408,LOW
2026-03-27 17:56:00,-1.01,1.45,391.4,44761.0,0.37095917413999996,,5.0,,0.0,6.179920840371999e-12,2.2213124199999997e-13,0.0,6.402052082371999e-12,6.402052082371999e-12,False,0.15619991639141648,-8.063192029219463,-8.075958723588924,50.85445244895488,LOW
2026-03-27 17:57:00,-2.16,0.64,401.14,56070.0,0.17198413461248,,5.0,,0.0,7.74129625164e-12,1.0298451174400001e-13,0.0,7.844280763384e-12,7.844280763384e-12,False,0.12748141355009365,-8.94553129591135,-8.95218263583118,60.55111703105721,MODERATE
2026-03-27 17:58:00,-1.04,0.57,405.42,46097.0,0.15645940179516,,5.0,,0.0,6.364375482644e-12,9.3688264548e-14,0.0,6.4580637471919995e-12,6.4580637471919995e-12,False,0.15484517328197717,-8.101023275992418,-8.097618430571861,51.09803077757093,LOW
2026-03-27 17:59:00,-1.05,0.92,387.94,39615.0,0.23122427234704004,,5.0,,0.0,5.4694391119799995e-12,1.3845764811200001e-13,0.0,5.607896760092e-12,5.607896760092e-12,False,0.1783199732057112,-7.488000097847313,-7.48997673990395,44.287292766850406,LOW
2026-03-27 18:00:00,-1.06,0.92,387.94,39615.0,0.23122427234704004,,5.0,,0.0,5.4694391119799995e-12,1.3845764811200001e-13,0.0,5.607896760092e-12,5.607896760092e-12,False,0.1783199732057112,-7.488000097847313,-7.489991940018448,44.287461535952,LOW
2026-03-27 18:01:00,-0.8,1.19,395.6,38046.0,0.31101117812800005,,5.0,,0.0,5.252815359191999e-12,1.8623423840000002e-13,0.0,5.439049597591999e-12,5.439049597591999e-12,False,0.1838556501567341,-7.355230190766735,-7.34972742901194,42.736191880689276,LOW
2026-03-27 18:02:00,-0.18,1.27,387.57,41144.0,0.31858145984241004,,5.0,,0.0,5.680540270688e-12,1.9076734122300002e-13,0.0,5.8713076119109995e-12,5.8713076119109995e-12,False,0.17031981052590753,-7.687348347050004,-7.692561860804273,46.54682697083849,LOW
2026-03-27 18:03:00,-0.61,1.25,392.61,39838.0,0.32177270275875,,5.0,,0.0,5.500227573976e-12,1.9267826512500002e-13,0.0,5.6929058391009994e-12,5.6929058391009994e-12,False,0.17565721764298772,-7.553340006221861,-7.552996069129926,44.98809371924218,LOW
2026-03-27 18:04:00,-0.69,1.08,391.03,39850.0,0.27577848567923996,,5.0,,0.0,5.501884352199999e-12,1.6513681777199998e-13,0.0,5.667021169971999e-12,5.667021169971999e-12,False,0.17645954903057845,-7.533548350139768,-7.534169597141887,44.77851422825307,LOW
2026-03-27 18:05:00,-0.22,1.38,387.14,33021.0,0.34540740902615996,,5.0,,0.0,4.559039477892e-12,2.0683078384799998e-13,0.0,4.76587026174e-12,4.76587026174e-12,False,0.2098252669670668,-6.7814221564843145,-6.7685452268274915,36.49010371745961,LOW
2026-03-27 18:06:00,-0.39,1.16,385.58,39894.0,0.2880072751940799,,5.0,,0.0,5.5079592056879995e-12,1.7245944622399996e-13,0.0,5.680418651911999e-12,5.680418651911999e-12,False,0.17604336251931102,-7.543803447805563,-7.547789365102307,44.930113681226835,LOW
2026-03-27 18:07:00,-0.2,1.22,384.22,38729.0,0.3007711921141601,,5.0,,0.0,5.347113653107999e-12,1.8010251024800005e-13,0.0,5.527216163356e-12,5.527216163356e-12,False,0.18092290412481765,-7.425064496943015,-7.42810454616655,43.6014521651,LOW
2026-03-27 18:08:00,-0.24,1.38,383.64,33683.0,0.33919022046815994,,5.0,,0.0,4.650438409916e-12,2.0310791644799997e-13,0.0,4.853546326364e-12,4.853546326364e-12,False,0.20603491401083276,-6.860591792549247,-6.85288576059437,37.37408997464433,LOW
2026-03-27 18:09:00,-0.68,1.22,382.45,35432.0,0.29800642829350005,,5.0,,0.0,4.891913836063999e-12,1.7844696305e-13,0.0,5.070360799113999e-12,5.070360799113999e-12,False,0.19722462357604634,-7.050388641635399,-7.049592532592232,39.467965919735185,LOW
2026-03-27 18:10:00,-0.35,1.02,380.21,39784.0,0.24624289775993996,,5.0,,0.0,5.4927720719679996e-12,1.47450836982e-13,0.0,5.640222908949999e-12,5.640222908949999e-12,False,0.17729795721604963,-7.5129626820567115,-7.518571577188303,44.60501448788036,LOW
2026-03-27 18:11:00,-0.33,1.0,379.75,42918.0,0.240830804375,,5.0,,0.0,5.925467318135999e-12,1.442100625e-13,0.0,6.069677380635999e-12,6.069677380635999e-12,False,0.16475340241151615,-7.83165607791381,-7.8403713383022815,48.204949356100144,LOW
2026-03-27 18:12:00,-0.47,0.99,380.4,44383.0,0.23923938772799996,,5.0,,0.0,6.1277323263159994e-12,1.4325711839999998e-13,0.0,6.270989444715999e-12,6.270989444715999e-12,False,0.15946446869602218,-7.973360697746395,-7.983278212254656,49.8118807755153,LOW
2026-03-27 18:13:00,1.21,1.05,379.99,40721.0,0.25319207357535,,5.0,,0.0,5.6221388382919994e-12,1.5161202010500002e-13,0.0,5.773750858397e-12,5.773750858397e-12,False,0.17319763608186514,-7.614580398221809,-7.633386131548685,45.88492314097451,LOW
2026-03-27 18:14:00,1.52,0.9525,378.16,42772.25,0.22747445546928002,,5.0,,0.0,5.9053443659569995e-12,1.3621224878400004e-13,0.0,6.0415566147409995e-12,6.0415566147409995e-12,False,0.16552025641207532,-7.811488495640283,-7.83463976919083,48.14055532796672,LOW
2026-03-27 18:15:00,1.18,0.855,376.33000000000004,44823.5,0.20221821234886503,,5.0,,0.0,6.1885498936219995e-12,1.2108874990950004e-13,0.0,6.3096386435314995e-12,6.3096386435314995e-12,False,0.1584876815449927,-8.000044876729671,-8.019651210430869,50.221074676689504,LOW
2026-03-27 18:16:00,0.84,0.7575000000000001,374.5,46874.75,0.17742007250625003,,5.0,,0.0,6.471755421286999e-12,1.0623956437500001e-13,0.0,6.5779949856619986e-12,6.5779949856619986e-12,False,0.15202200703705182,-8.1809353808854,-8.195817717279262,52.20152497447979,LOW
2026-03-27 18:17:00,0.48,0.66,372.67,48926.0,0.15307676423358002,,5.0,,0.0,6.7549609489519996e-12,9.1662733074e-14,0.0,6.846623682026e-12,6.846623682026e-12,False,0.14605739214574268,-8.354764579518916,-8.363648578455065,54.08194149408833,LOW
2026-03-27 18:18:00,1.34,0.96,377.17,40431.0,0.22806675730848,,5.0,,0.0,5.582100031212e-12,1.36566920544e-13,0.0,5.718666951756e-12,5.718666951756e-12,False,0.1748659273981562,-7.572948044980006,-7.592793436899801,45.43170186905916,LOW
2026-03-27 18:19:00,1.09,1.52,379.0,38549.0,0.36461831440000003,,5.0,,0.0,5.322261979747999e-12,2.1833432000000002e-13,0.0,5.5405962997479994e-12,5.5405962997479994e-12,False,0.18048598849287803,-7.435565076443091,-7.454784975965106,43.89691492673359,LOW
2026-03-27 18:20:00,0.74,1.07,378.24,40806.0,0.25564373766144005,,5.0,,0.0,5.6338743507119995e-12,1.5308008243200004e-13,0.0,5.786954433143999e-12,5.786954433143999e-12,False,0.17280246657423726,-7.624500627139823,-7.6398248278830625,45.95687635958823,LOW
2026-03-27 18:21:00,0.46,1.2,378.98,34000.0,0.28782618416160005,,5.0,,0.0,4.694204968e-12,1.7235100848000004e-13,0.0,4.86655597648e-12,4.86655597648e-12,False,0.20548412570059538,-6.872217231160141,-6.875129175919979,37.608666331475725,LOW
2026-03-27 18:22:00,-0.91,0.92,377.95,38293.0,0.219468905521,,5.0,,0.0,5.2869173776359996e-12,1.3141850629999998e-13,0.0,5.418335883936e-12,5.418335883936e-12,False,0.18455851047638963,-7.338659235503303,-7.343812946079341,42.6710708697671,LOW
2026-03-27 18:23:00,-1.2,0.62,377.22,50008.0,0.14733216886536005,,5.0,,0.0,6.904347118815999e-12,8.822285560800004e-14,0.0,6.992569974423999e-12,6.992569974423999e-12,False,0.1430089371515189,-8.446368210362946,-8.4506177692257,55.052150177959014,MODERATE
2026-03-27 18:24:00,-0.03,0.94,378.11,50949.0,0.22442986676258,,5.0,,0.0,7.0342661445479995e-12,1.34389141774e-13,0.0,7.1686552863219995e-12,7.1686552863219995e-12,False,0.13949617606917558,-8.554376972994739,-8.569485921093241,56.37188266774077,MODERATE
2026-03-27 18:25:00,-3.78,0.75,387.06,60723.0,0.187643843109,,5.0,,0.0,8.383712007996e-12,1.1236158270000001e-13,0.0,8.496073590696e-12,8.496073590696e-12,False,0.11770142870408916,-9.292182654952537,-9.312715569277604,64.3530790284132,MODERATE
2026-03-27 18:26:00,-3.93,0.16,398.4,66904.0,0.04241066803199999,,5.0,,0.0,9.237090858208e-12,2.53956096e-14,0.0,9.262486467808e-12,9.262486467808e-12,False,0.10796237095465938,-9.667275864977103,-9.658637293532255,67.8390887900198,MODERATE
2026-03-27 18:27:00,-4.1,0.22,400.33,48540.0,0.05888103360986,,5.0,,0.0,6.701667916079999e-12,3.5258103958000004e-14,0.0,6.736926020038e-12,6.736926020038e-12,False,0.14843565107077716,-8.284617782765796,-8.277385165464175,53.116537633238515,LOW
2026-03-27 18:28:00,-4.13,0.22,399.15,40956.0,0.058534433446499994,,5.0,,0.0,5.654584078512e-12,3.5050558949999995e-14,0.0,5.689634637462e-12,5.689634637462e-12,False,0.17575821009942288,-7.550843788680535,-7.548504421691658,44.93807548932208,LOW
2026-03-27 18:29:00,-3.58,0.27,400.55,66396.0,0.07234253239725001,,5.0,,0.0,9.166953913392e-12,4.3318881675000015e-14,0.0,9.210272795066999e-12,9.210272795066999e-12,False,0.10857441709387779,-9.642724935668559,-9.641672844892938,67.67230634241227,MODERATE
2026-03-27 18:30:00,-3.76,0.26,400.85,66355.0,0.06976756970950003,,5.0,,0.0,9.161293254459999e-12,4.1776987850000017e-14,0.0,9.203070242309999e-12,9.203070242309999e-12,False,0.10865939014597774,-9.639327367860076,-9.637883122081954,67.63498678700475,MODERATE
2026-03-27 18:31:00,-3.75,0.21,402.72,65738.0,0.05687771781888001,,5.0,,0.0,9.076107240775999e-12,3.4058513664000006e-14,0.0,9.110165754439999e-12,9.110165754439999e-12,False,0.10976748688821962,-9.595262787933894,-9.590108439153264,67.16260799136887,MODERATE
2026-03-27 18:32:00,-3.9,0.22,402.27,60833.0,0.05945309157546,,5.0,,0.0,8.398899141716e-12,3.5600653638e-14,0.0,8.434499795354e-12,8.434499795354e-12,False,0.1185606763012589,-9.260593320278112,-9.253834906311106,63.74297226317296,MODERATE
2026-03-27 18:33:00,-3.92,0.2,404.08,57576.0,0.05453573589760001,,5.0,,0.0,7.949221918752e-12,3.2656129280000006e-14,0.0,7.981878048032e-12,7.981878048032e-12,False,0.12528379837205839,-9.021050880845166,-9.012218320572261,61.19456927469474,MODERATE
2026-03-27 18:34:00,-3.79,0.21,406.56,55948.0,0.057967565483519994,,5.0,,0.0,7.724452339695999e-12,3.4711117056e-14,0.0,7.759163456751998e-12,7.759163456751998e-12,False,0.12887987288498262,-8.898149009359663,-8.889602956785236,59.87648607820283,MODERATE
2026-03-27 18:35:00,-3.52,0.14,399.92,60880.0,0.03739303829632001,,5.0,,0.0,8.405388189759999e-12,2.2391040896000004e-14,0.0,8.427779230655998e-12,8.427779230655998e-12,False,0.11865522015129511,-9.25713150552145,-9.243628690624607,63.63675986657748,MODERATE
2026-03-27 18:36:00,-3.86,0.1,398.92,53062.0,0.026575906788800008,,5.0,,0.0,7.325997176824e-12,1.5913716640000005e-14,0.0,7.341910893464e-12,7.341910893464e-12,False,0.13620432262263377,-8.658091093001225,-8.641011614994143,57.1617904872265,MODERATE
2026-03-27 18:37:00,-3.9,0.12,398.93,46980.0,0.03189268703796,,5.0,,0.0,6.486286746959999e-12,1.9097417388000002e-14,0.0,6.505384164347999e-12,6.505384164347999e-12,False,0.15371882347554255,-8.132729481735687,-8.120248925754007,51.3524704156195,LOW
2026-03-27 18:38:00,-3.56,0.13,394.64,52676.0,0.033811312396160004,,5.0,,0.0,7.272704143951999e-12,2.0246294848000003e-14,0.0,7.292950438799999e-12,7.292950438799999e-12,False,0.13711871599727238,-8.629032622084372,-8.613621538696112,56.85971121880741,MODERATE
2026-03-27 18:39:00,-3.18,0.12,396.67,57863.0,0.031532356615559996,,5.0,,0.0,7.988846531275999e-12,1.8881650668e-14,0.0,8.007728181943998e-12,8.007728181943998e-12,False,0.12487936369453972,-9.035093228272391,-9.018197558075936,61.25844453072942,MODERATE
2026-03-27 18:40:00,-2.61,0.28,393.52,48019.0,0.07241159631104001,,5.0,,0.0,6.6297361281879995e-12,4.3360237312e-14,0.0,6.6730963655e-12,6.6730963655e-12,False,0.14985547116777959,-8.24327396498113,-8.23608952847524,52.65351181601741,LOW
2026-03-27 18:41:00,-2.97,0.27,394.04,55328.0,0.07001012548944001,,5.0,,0.0,7.638852131455999e-12,4.1922230832000006e-14,0.0,7.680774362287998e-12,7.680774362287998e-12,False,0.1301952059560455,-8.854050070517527,-8.846653355503614,59.41128236656144,MODERATE
2026-03-27 18:42:00,-2.71,0.21,395.29,63444.0,0.05479834236387,,5.0,,0.0,8.759386470287999e-12,3.2813378661000006e-14,0.0,8.792199848948999e-12,8.792199848948999e-12,False,0.11373717808740869,-9.440975511521652,-9.432209225250046,65.57686618963085,MODERATE
2026-03-27 18:43:00,-0.6949999999999998,0.76,389.03,44042.0,0.19208623747027997,,5.0,,0.0,6.080652211783999e-12,1.15021699084e-13,0.0,6.195673910867999e-12,6.195673910867999e-12,False,0.1614029425024892,-7.920885520120567,-7.923254052599717,49.13669389640453,LOW
2026-03-27 18:44:00,1.32,1.51,400.33,36454.0,0.40413800341313005,,5.0,,0.0,5.0330161148079996e-12,2.4199880443900003e-13,0.0,5.275014919247e-12,5.275014919247e-12,False,0.18957292354781594,-7.222236922801537,-7.2167359232441255,41.27838634402103,LOW
2026-03-27 18:45:00,0.67,1.58,399.03,35954.0,0.42013092905874005,,5.0,,0.0,4.963983688808e-12,2.51575406622e-13,0.0,5.2155590954299995e-12,5.2155590954299995e-12,False,0.19173399854221276,-7.173008705852162,-7.1595697420688165,40.65626486776521,LOW
2026-03-27 18:46:00,0.15,1.79,394.71,34645.0,0.46572093527013,,5.0,,0.0,4.783256797539999e-12,2.7887481153899996e-13,0.0,5.0621316090789996e-12,5.0621316090789996e-12,False,0.19754523928348422,-7.043334320813751,-7.021289431580168,39.16409543979255,LOW
2026-03-27 18:47:00,-2.02,1.23,400.31,39130.0,0.32916561419900997,,5.0,,0.0,5.4024776587599995e-12,1.9710515820300002e-13,0.0,5.5995828169629995e-12,5.5995828169629995e-12,False,0.17858473259305446,-7.481556721776398,-7.476047657320514,44.13269204474178,LOW
2026-03-27 18:48:00,-2.52,0.8933333333333333,399.78333333333336,42112.0,0.23844014647929632,,5.0,,0.0,5.8141870474239994e-12,1.4277853082592593e-13,0.0,5.956965578249926e-12,5.956965578249926e-12,False,0.16787070310615865,-7.7502509057739,-7.751048175068636,47.20221745227372,LOW
2026-03-27 18:49:00,-2.7,0.5566666666666666,399.25666666666666,45094.0,0.14818902504151146,,5.0,,0.0,6.225896436087999e-12,8.873594313862963e-14,0.0,6.314632379226629e-12,6.314632379226629e-12,False,0.158362346363934,-8.003480721802523,-8.003465325470527,50.03898490364341,LOW
2026-03-27 18:50:00,-3.11,0.22,398.73,48076.0,0.05841131417946001,,5.0,,0.0,6.637605824751999e-12,3.4976834838000006e-14,0.0,6.672582659589999e-12,6.672582659589999e-12,False,0.14986700817602844,-8.242939625092204,-8.234264588461208,52.63303861921167,LOW
2026-03-27 18:51:00,-3.39,0.13,397.78,60566.0,0.03435150035564,,5.0,,0.0,8.362035826231999e-12,2.0569760691999997e-14,0.0,8.382605586924e-12,8.382605586924e-12,False,0.11929465005008669,-9.233790324891253,-9.218795072636429,63.37777108441429,MODERATE
2026-03-27 18:52:00,-3.05,0.27,388.82,51326.0,0.06816750947316,,5.0,,0.0,7.086316593751999e-12,4.0818867948000004e-14,0.0,7.127135461699999e-12,7.127135461699999e-12,False,0.14030882468473177,-8.52915013281272,-8.521277834791608,55.837631967885514,MODERATE
2026-03-27 18:53:00,-2.81,0.14,392.84,65271.0,0.03608077949728,,5.0,,0.0,9.011630954892e-12,2.1605257184e-14,0.0,9.033236212076e-12,9.033236212076e-12,False,0.11070229721914711,-9.558433668426163,-9.54449189705984,66.70830194068289,MODERATE
2026-03-27 18:54:00,-1.45,0.34,400.28,64864.0,0.09097523171552,,5.0,,0.0,8.955438560127999e-12,5.4476186655999996e-14,0.0,9.009914746783998e-12,9.009914746783998e-12,False,0.1109888415267126,-9.547206816365057,-9.54608602925719,66.72423138443757,MODERATE
2026-03-27 18:55:00,-0.77,1.02,396.2,44353.0,0.267390261096,,5.0,,0.0,6.123590380756e-12,1.601139288e-13,0.0,6.283704309556e-12,6.283704309556e-12,False,0.15914179769395592,-7.982157403797805,-7.985492927636553,49.836796015518445,LOW
2026-03-27 18:56:00,0.07,1.57,391.05,37661.0,0.4009412167447501,,5.0,,0.0,5.199660391172e-12,2.4008456092500003e-13,0.0,5.439744952097e-12,5.439744952097e-12,False,0.1838321481624803,-7.355785378427501,-7.350646997870029,42.746318998526505,LOW
2026-03-27 18:57:00,-0.91,1.5,388.67,38856.0,0.37841624409450003,,5.0,,0.0,5.3646478893119995e-12,2.2659655335e-13,0.0,5.591244442662e-12,5.591244442662e-12,False,0.17885106084253016,-7.47508479520096,-7.476472837715985,44.1374095107976,LOW
2026-03-27 18:58:00,-2.5,0.86,392.42,44401.0,0.22116540208168006,,5.0,,0.0,6.130217493651999e-12,1.3243437250400004e-13,0.0,6.2626518661559994e-12,6.2626518661559994e-12,False,0.15967676654742707,-7.9675827042561735,-7.9733533169190185,49.70022840720002,LOW
2026-03-27 18:59:00,-4.09,0.12,390.15,33810.0,0.030504291309,,5.0,,0.0,4.66797264612e-12,1.82660427e-14,0.0,4.686238688819999e-12,4.686238688819999e-12,False,0.21339075245691363,-6.708244051737551,-6.713106947088319,35.913927866198826,LOW
