time,Bz,Dens,Speed,Temp,Pdyn,Kp,Scalar_B,BZ_omni,flux,N_thermal,N_scint,N_rad,N_total,SNR_lin,SNR_dB,storm_flag,data_loss_pct
2026-03-28 07:51:00,-3.79,0.37,378.02,21975.0,0.08829736649516,,5.0,,0.0,1.38064852e-14,1.92297348e-11,0.0,1.92435412852e-11,5.080730942030587,7.059261967828857,False,0.08586741787694731
2026-03-28 07:52:00,-4.1,0.31,398.85,51205.0,0.08235640065825,,5.0,,0.0,1.38064852e-14,2.0747286999999997e-11,0.0,2.0761093485199996e-11,4.709350001802991,6.7296096867653965,False,0.11935729723100984
2026-03-28 07:53:00,-4.11,0.1,384.91,56688.0,0.024742003252700005,,5.0,,0.0,1.38064852e-14,2.0626982e-11,0.0,2.06407884852e-11,4.736798485777968,6.754849092421633,False,0.11638595135938049
2026-03-28 07:54:00,-4.45,0.1,389.01,45627.0,0.025271906276700003,,5.0,,0.0,1.38064852e-14,2.2327802e-11,0.0,2.23416084852e-11,4.376195908487358,6.410967557546622,False,0.16407371733346476
2026-03-28 07:55:00,-4.45,0.1,380.68,22321.0,0.024201182820800006,,5.0,,0.0,1.38064852e-14,2.2326136e-11,0.0,2.23399424852e-11,4.376522263060042,6.411291420345236,False,0.1640206757060373
2026-03-28 07:56:00,-4.49,0.1,380.63,19611.0,0.024194825882300007,,5.0,,0.0,1.38064852e-14,2.2526126e-11,0.0,2.25399324852e-11,4.337690705424983,6.372585818607357,False,0.170482621574104
2026-03-28 07:57:00,-4.28,0.12,388.71,38924.0,0.030279531005639997,,5.0,,0.0,1.38064852e-14,2.1493290399999998e-11,0.0,2.1507096885199997e-11,4.545999683910825,6.57629401191902,False,0.13910644343637582
2026-03-28 07:58:00,-4.04,0.11,394.46,71481.0,0.02858347964692,,5.0,,0.0,1.38064852e-14,2.02867812e-11,0.0,2.0300587685199998e-11,4.816178583501705,6.827025821516395,False,0.1082903616278577
2026-03-28 07:59:00,-3.67,0.2,388.94,47674.0,0.05052562408240001,,5.0,,0.0,1.38064852e-14,1.8505576e-11,0.0,1.85193824852e-11,5.279401498408157,7.225846913460286,False,0.07270071939758423
2026-03-28 08:00:00,-3.71,0.24,383.54,26125.0,0.05895885498528,,5.0,,0.0,1.38064852e-14,1.87340992e-11,0.0,1.87479056852e-11,5.21504947185335,7.1725843265727836,False,0.07667487621083079
2026-03-28 08:01:00,-3.18,0.25,383.8,28009.0,0.061498768700000005,,5.0,,0.0,1.38064852e-14,1.60919e-11,0.0,1.61057064852e-11,6.070597134736282,7.832314125852873,False,0.03965490751911614
2026-03-28 08:02:00,-3.61,0.27,384.83,27306.0,0.06677564272101,,5.0,,0.0,1.38064852e-14,1.8257808199999998e-11,0.0,1.8271614685199997e-11,5.350991542151628,7.284342645231653,False,0.06857286180157435
2026-03-28 08:03:00,-3.15,0.37,403.25,83033.0,0.10047706656875001,,5.0,,0.0,1.38064852e-14,1.6048404999999996e-11,0.0,1.6062211485199995e-11,6.087035756691837,7.844058529092997,False,0.03919208989953159
2026-03-28 08:04:00,-1.4,0.81,402.16,68436.0,0.21877577675712004,,5.0,,0.0,1.38064852e-14,7.6514992e-12,0.0,7.665305685200001e-12,12.75503674050902,11.056817139201208,False,0.0015778963670809493
2026-03-28 08:05:00,-0.3,1.94,398.98,27314.0,0.5157276938879202,,5.0,,0.0,1.38064852e-14,3.0480424e-12,0.0,3.0618488852e-12,31.93209701319804,15.042274400350834,False,2.9323992874275296e-05
2026-03-28 08:06:00,-0.41,1.67,398.36,24499.0,0.44257246422544005,,5.0,,0.0,1.38064852e-14,3.3805224e-12,0.0,3.3943288852e-12,28.80429650416678,14.59457272789786,False,4.588359093676228e-05
2026-03-28 08:07:00,0.57,1.58,399.74,31696.0,0.4216273495693601,,5.0,,0.0,1.38064852e-14,4.1131784e-12,0.0,4.1269848852e-12,23.690722976132374,13.745783144059146,False,0.00010722147206334937
2026-03-28 08:08:00,1.16,1.5,407.08,31662.0,0.415113886632,,5.0,,0.0,1.38064852e-14,7.02124e-12,0.0,7.0350464852e-12,13.897741237054403,11.429442212615795,False,0.001087055192309076
2026-03-28 08:09:00,1.16,1.27,405.52,30336.0,0.34877451907136003,,5.0,,0.0,1.38064852e-14,6.8300208e-12,0.0,6.8438272852e-12,14.286049540348895,11.549121518128027,False,0.0009644418896738032
2026-03-28 08:10:00,0.15,0.99,398.39,17831.0,0.26240283511893,,5.0,,0.0,1.38064852e-14,1.5388122e-12,0.0,1.5526186852e-12,62.97184013946367,17.991463842777414,False,1.5360541466269544e-06
2026-03-28 08:11:00,-2.64,1.44,412.5,52223.0,0.40919175,,5.0,,0.0,1.38064852e-14,1.4388e-11,0.0,1.4401806485200001e-11,6.7888188709127,8.317942216346935,False,0.024403807879601315
2026-03-28 08:12:00,-2.17,0.85,398.37,39813.0,0.22527274346955004,,5.0,,0.0,1.38064852e-14,1.1527228999999998e-11,0.0,1.1541035485199999e-11,8.47161901263874,9.279664163594404,False,0.00932937480287307
2026-03-28 08:13:00,-2.38,0.47,395.51,28361.0,0.12278046286248999,,5.0,,0.0,1.38064852e-14,1.22717794e-11,0.0,1.22855858852e-11,7.958208632096265,9.00815320407311,False,0.012239272764804056
